ChunkID,Seed,X,Y,Z,R,Theta,Type,Mass,Temperature,Luminosity,ColorR,ColorG,ColorB,Population,Region,Planets,IsMultiple,SystemName
0_0_0,524300395,77.25,1.13,81.10,77.25,0.84,NS,1.329,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300395
0_0_0,524300396,79.34,1.12,87.90,79.34,0.81,K5V,0.725,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524300396
0_0_0,524300397,77.43,1.11,90.69,77.43,0.82,M5V,0.336,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300397
0_0_0,524300398,79.52,1.15,93.49,79.52,0.83,M5V,0.242,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,True,524300398
0_0_0,524300399,77.61,1.09,96.29,77.61,0.80,K0III,1.069,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300399
0_0_0,524300400,79.69,1.19,3.08,79.70,0.86,DA,0.586,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300400
0_0_0,524300401,77.78,1.18,5.88,77.79,0.87,K5V,0.743,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524300401
0_0_0,524300402,79.87,1.23,8.67,79.88,0.88,M5V,0.344,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300402
0_0_0,524300403,77.96,1.16,15.47,77.97,0.85,M5V,0.250,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300403
0_0_0,524300404,76.05,1.14,18.27,76.06,0.86,K0III,1.102,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300404
0_0_0,524300405,78.14,1.19,21.06,78.15,0.87,DA,0.602,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300405
0_0_0,524300406,76.23,1.13,27.86,76.24,0.85,K5V,0.762,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524300406
0_0_0,524300407,78.32,1.17,30.65,78.33,0.86,M5V,0.352,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300407
0_0_0,524300408,76.41,1.16,33.45,76.42,0.87,M5V,0.258,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300408
0_0_0,524300409,78.50,1.15,36.25,78.51,0.84,M5V,0.283,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300409
0_0_0,524300410,76.59,1.14,43.04,76.60,0.85,DA,0.618,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300410
0_0_0,524300411,78.68,1.19,45.84,78.69,0.86,G5V,1.116,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524300411
0_0_0,524300412,76.77,1.17,48.63,76.78,0.88,M5V,0.240,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300412
0_0_0,524300413,78.86,1.17,55.43,78.87,0.85,M5V,0.266,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300413
0_0_0,524300414,76.95,1.15,58.23,76.96,0.86,M5V,0.292,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300414
0_0_0,524300415,79.04,1.20,61.02,79.05,0.87,DA,0.634,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300415
0_0_0,524300416,77.13,1.14,67.82,77.14,0.84,G5V,1.143,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,4,False,524300416
0_0_0,524300417,79.22,1.18,70.61,79.23,0.86,M5V,0.248,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300417
0_0_0,524300418,77.31,1.17,73.41,77.32,0.87,M5V,0.274,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300418
0_0_0,524300419,79.40,1.22,76.21,79.41,0.88,M5V,0.300,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300419
0_0_0,524300420,77.49,1.15,83.00,77.50,0.85,DA,0.650,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300420
0_0_0,524300421,79.58,1.20,85.80,79.59,0.86,G5V,1.169,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,8,False,524300421
0_0_0,524300422,77.67,1.18,88.59,77.68,0.87,M5V,0.256,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300422
0_0_0,524300423,79.76,1.18,95.39,79.77,0.85,M5V,0.282,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300423
0_0_0,524300424,77.85,1.16,98.19,77.86,0.86,M5V,0.308,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300424
0_0_0,524300425,79.94,1.27,0.98,79.95,0.91,K0III,1.333,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300425
0_0_0,524300426,78.03,1.20,7.78,78.04,0.88,NS,1.675,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300426
0_0_0,524300427,76.12,1.19,10.57,76.12,0.89,M5V,0.265,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300427
0_0_0,524300428,78.20,1.23,13.37,78.21,0.90,M5V,0.290,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300428
0_0_0,524300429,76.29,1.22,16.17,76.30,0.92,M5V,0.316,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300429
0_0_0,524300430,78.38,1.21,22.96,78.39,0.89,K0III,1.365,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300430
0_0_0,524300431,76.47,1.20,25.76,76.48,0.90,NS,1.152,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300431
0_0_0,524300432,78.56,1.25,28.55,78.57,0.91,K5V,0.636,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524300432
0_0_0,524300433,76.65,1.18,35.35,76.66,0.88,M5V,0.298,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300433
0_0_0,524300434,78.74,1.23,38.14,78.75,0.89,M5V,0.324,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300434
0_0_0,524300435,76.83,1.22,40.94,76.84,0.91,K0III,1.398,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300435
0_0_0,524300436,78.92,1.26,47.74,78.93,0.92,NS,1.190,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524300436
0_0_0,524300437,77.01,1.20,50.53,77.02,0.89,K5V,0.655,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524300437
0_0_0,524300438,79.10,1.24,53.33,79.11,0.90,M5V,0.306,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300438
0_0_0,524300439,77.19,1.23,56.12,77.20,0.91,M5V,0.332,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300439
0_0_0,524300440,79.28,1.22,62.92,79.29,0.88,K0III,1.430,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300440
0_0_0,524300441,77.37,1.21,65.72,77.38,0.90,DA,0.526,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300441
0_0_0,524300442,79.46,1.26,68.51,79.47,0.91,K5V,0.674,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,True,524300442
0_0_0,524300443,77.55,1.19,75.31,77.56,0.88,M5V,0.314,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300443
0_0_0,524300444,79.64,1.24,78.10,79.65,0.89,M5V,0.340,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300444
0_0_0,524300445,77.73,1.23,80.90,77.74,0.90,K0III,0.982,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300445
0_0_0,524300446,79.82,1.28,87.70,79.83,0.92,DA,0.542,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300446
0_0_0,524300447,77.91,1.21,90.49,77.92,0.89,K5V,0.692,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524300447
0_0_0,524300448,76.00,1.19,93.29,76.01,0.90,M5V,0.322,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300448
0_0_0,524300449,78.09,1.24,96.08,78.10,0.91,M5V,0.348,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,True,524300449
0_0_0,524300450,76.18,1.23,2.88,76.19,0.92,M5V,0.254,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300450
0_0_0,524300451,78.27,1.28,5.68,78.28,0.93,DA,0.558,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300451
0_0_0,524300452,76.36,1.26,8.47,76.37,0.95,G5V,1.016,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,3,False,524300452
0_0_0,524300453,78.45,1.31,15.27,78.46,0.96,M5V,0.330,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300453
0_0_0,524300454,76.54,1.24,18.06,76.55,0.93,M5V,0.356,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300454
0_0_0,524300455,78.63,1.29,20.86,78.64,0.94,M5V,0.262,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300455
0_0_0,524300456,76.72,1.28,27.66,76.73,0.95,DA,0.575,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300456
0_0_0,524300457,78.81,1.27,30.45,78.82,0.92,G5V,1.043,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524300457
0_0_0,524300458,76.90,1.26,33.25,76.91,0.94,M5V,0.339,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300458
0_0_0,524300459,78.98,1.31,36.04,79.00,0.95,M5V,0.244,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300459
0_0_0,524300460,77.07,1.29,42.84,77.09,0.96,M5V,0.270,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300460
0_0_0,524300461,79.16,1.29,45.64,79.17,0.93,DA,0.591,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300461
0_0_0,524300462,77.25,1.27,48.43,77.26,0.94,G5V,1.070,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,4,False,524300462
0_0_0,524300463,79.34,1.32,55.23,79.35,0.95,M5V,0.347,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300463
0_0_0,524300464,77.43,1.25,58.02,77.44,0.93,M5V,0.252,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,True,524300464
0_0_0,524300465,79.52,1.30,60.82,79.53,0.94,M5V,0.278,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300465
0_0_0,524300466,77.61,1.29,67.62,77.62,0.95,K0III,1.214,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300466
0_0_0,524300467,79.70,1.28,70.41,79.71,0.92,NS,1.535,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300467
0_0_0,524300468,77.79,1.27,73.21,77.80,0.93,M5V,0.355,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300468
0_0_0,524300469,79.88,1.32,76.00,79.89,0.95,M5V,0.260,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300469
0_0_0,524300470,77.97,1.30,82.80,77.98,0.96,M5V,0.286,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300470
0_0_0,524300471,76.06,1.23,85.60,76.07,0.93,K0III,1.246,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,True,524300471
0_0_0,524300472,78.15,1.28,88.39,78.16,0.94,NS,1.573,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524300472
0_0_0,524300473,76.24,1.27,95.19,76.25,0.95,K5V,0.566,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524300473
0_0_0,524300474,78.33,1.26,97.98,78.34,0.92,M5V,0.268,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300474
0_0_0,524300475,76.42,1.30,0.78,76.43,0.98,M5V,0.294,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300475
0_0_0,524300476,78.51,1.35,7.57,78.52,0.99,K0III,1.278,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300476
0_0_0,524300477,76.60,1.34,10.37,76.61,1.00,NS,1.611,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300477
0_0_0,524300478,78.69,1.33,13.17,78.70,0.97,K5V,0.585,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524300478
0_0_0,524300479,76.78,1.32,19.96,76.79,0.98,M5V,0.276,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300479
0_0_0,524300480,78.87,1.37,22.76,78.88,0.99,M5V,0.302,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300480
0_0_0,524300481,76.96,1.30,25.55,76.97,0.97,K0III,1.310,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300481
0_0_0,524300482,79.05,1.35,28.35,79.06,0.98,DA,0.706,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300482
0_0_0,524300483,77.14,1.33,35.15,77.15,0.99,K5V,0.604,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524300483
0_0_0,524300484,79.23,1.33,37.94,79.24,0.96,M5V,0.284,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300484
0_0_0,524300485,77.32,1.31,40.74,77.33,0.97,M5V,0.310,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300485
0_0_0,524300486,79.41,1.37,47.53,79.42,0.98,K0III,1.343,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300486
0_0_0,524300487,77.50,1.35,50.33,77.51,1.00,DA,0.483,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300487
0_0_0,524300488,79.59,1.35,53.13,79.60,0.97,K5V,0.623,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524300488
0_0_0,524300489,77.67,1.33,59.92,77.69,0.98,M5V,0.293,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300489
0_0_0,524300490,79.76,1.38,62.72,79.78,0.99,M5V,0.318,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300490
0_0_0,524300491,77.85,1.31,65.51,77.87,0.96,M5V,0.344,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300491
0_0_0,524300492,79.94,1.36,68.31,79.96,0.98,DA,0.499,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300492
0_0_0,524300493,78.03,1.34,75.11,78.05,0.99,K5V,0.642,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,True,524300493
0_0_0,524300494,76.12,1.33,77.90,76.13,1.00,M5V,0.301,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300494
0_0_0,524300495,78.21,1.32,80.70,78.22,0.97,M5V,0.326,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300495
0_0_0,524300496,76.30,1.31,87.49,76.31,0.98,M5V,0.352,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300496
0_0_0,524300497,78.39,1.36,90.29,78.40,0.99,DA,0.515,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300497
0_0_0,524300498,76.48,1.29,93.09,76.49,0.97,G5V,0.943,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,3,False,524300498
0_0_0,524300499,78.57,1.34,99.88,78.58,0.98,M5V,0.309,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300499
0_0_0,524300500,80.67,0.04,2.68,80.67,0.03,M5V,0.334,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300500
0_0_0,524300501,82.76,0.00,5.47,82.76,0.00,M5V,0.360,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300501
0_0_0,524300502,80.85,0.02,8.27,80.85,0.01,DA,0.531,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300502
0_0_0,524300503,82.94,0.04,15.07,82.94,0.02,G5V,0.970,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524300503
0_0_0,524300504,81.03,0.05,17.86,81.03,0.04,M5V,0.317,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300504
0_0_0,524300505,83.12,0.01,20.66,83.12,0.01,M5V,0.342,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300505
0_0_0,524300506,81.21,0.03,27.45,81.21,0.02,M5V,0.248,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300506
0_0_0,524300507,83.30,0.05,30.25,83.30,0.03,K0III,1.094,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300507
0_0_0,524300508,81.39,0.00,33.05,81.39,0.00,NS,1.396,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524300508
0_0_0,524300509,83.48,0.02,39.84,83.48,0.01,M5V,0.325,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300509
0_0_0,524300510,81.57,0.04,42.64,81.57,0.03,M5V,0.350,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300510
0_0_0,524300511,83.66,0.06,45.43,83.66,0.04,M5V,0.256,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300511
0_0_0,524300512,81.75,0.01,48.23,81.75,0.01,K0III,1.127,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300512
0_0_0,524300513,83.84,0.03,55.03,83.84,0.02,NS,1.434,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300513
0_0_0,524300514,81.93,0.05,57.82,81.93,0.03,M5V,0.333,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300514
0_0_0,524300515,80.02,0.01,60.62,80.02,0.01,M5V,0.358,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,True,524300515
0_0_0,524300516,82.11,0.02,67.41,82.11,0.02,M5V,0.264,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300516
0_0_0,524300517,80.20,0.04,70.21,80.20,0.03,K0III,1.159,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300517
0_0_0,524300518,82.29,0.00,73.00,82.29,0.00,NS,1.471,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300518
0_0_0,524300519,80.38,0.02,79.80,80.38,0.01,K5V,0.795,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524300519
0_0_0,524300520,82.47,0.03,82.60,82.47,0.02,M5V,0.247,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300520
0_0_0,524300521,80.56,0.05,85.39,80.56,0.04,M5V,0.272,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300521
0_0_0,524300522,82.65,0.01,88.19,82.65,0.01,K0III,1.191,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,True,524300522
0_0_0,524300523,80.74,0.03,94.98,80.74,0.02,DA,0.647,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300523
0_0_0,524300524,82.83,0.04,97.78,82.83,0.03,K5V,0.814,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524300524
0_0_0,524300525,80.92,0.06,0.58,80.92,0.04,M5V,0.255,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300525
0_0_0,524300526,83.01,0.08,7.37,83.01,0.05,M5V,0.280,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300526
0_0_0,524300527,81.09,0.09,10.17,81.09,0.07,K0III,1.223,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300527
0_0_0,524300528,83.18,0.11,12.96,83.18,0.08,DA,0.663,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300528
0_0_0,524300529,81.27,0.07,19.76,81.27,0.05,K5V,0.833,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524300529
0_0_0,524300530,83.36,0.09,22.56,83.36,0.06,M5V,0.263,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300530
0_0_0,524300531,81.45,0.10,25.35,81.45,0.07,M5V,0.288,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300531
0_0_0,524300532,83.54,0.07,28.15,83.54,0.04,M5V,0.314,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300532
0_0_0,524300533,81.63,0.08,34.94,81.63,0.06,DA,0.679,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300533
0_0_0,524300534,83.72,0.10,37.74,83.72,0.07,K5V,0.572,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524300534
0_0_0,524300535,81.81,0.11,40.54,81.81,0.08,M5V,0.271,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300535
0_0_0,524300536,83.90,0.08,47.33,83.90,0.05,M5V,0.296,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300536
0_0_0,524300537,81.99,0.09,50.13,81.99,0.06,M5V,0.322,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,True,524300537
0_0_0,524300538,80.08,0.11,52.92,80.08,0.08,DA,0.695,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300538
0_0_0,524300539,82.17,0.07,59.72,82.17,0.05,G5V,0.844,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,6,False,524300539
0_0_0,524300540,80.26,0.08,62.52,80.26,0.06,M5V,0.279,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300540
0_0_0,524300541,82.35,0.10,65.31,82.35,0.07,M5V,0.304,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300541
0_0_0,524300542,80.44,0.06,68.11,80.44,0.04,M5V,0.330,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300542
0_0_0,524300543,82.53,0.08,74.90,82.53,0.05,DA,0.711,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300543
0_0_0,524300544,80.62,0.09,77.70,80.62,0.07,G5V,0.871,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,3,True,524300544
0_0_0,524300545,82.71,0.11,80.50,82.71,0.08,M5V,0.287,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300545
0_0_0,524300546,80.80,0.07,87.29,80.80,0.05,M5V,0.312,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300546
0_0_0,524300547,82.89,0.09,90.09,82.89,0.06,M5V,0.338,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300547
0_0_0,524300548,80.98,0.10,92.88,80.98,0.07,K0III,0.975,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300548
0_0_0,524300549,83.07,0.06,99.68,83.07,0.04,NS,1.257,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300549
0_0_0,524300550,81.16,0.14,2.48,81.16,0.10,M5V,0.295,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300550
0_0_0,524300551,83.25,0.16,5.27,83.25,0.11,M5V,0.321,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300551
0_0_0,524300552,81.34,0.17,8.07,81.34,0.12,M5V,0.346,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300552
0_0_0,524300553,83.43,0.13,14.86,83.43,0.09,K0III,1.007,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300553
0_0_0,524300554,81.52,0.15,17.66,81.52,0.10,NS,1.294,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300554
0_0_0,524300555,83.61,0.17,20.46,83.61,0.11,M5V,0.303,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300555
0_0_0,524300556,81.70,0.12,27.25,81.70,0.09,M5V,0.329,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300556
0_0_0,524300557,83.79,0.14,30.05,83.79,0.10,M5V,0.354,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300557
0_0_0,524300558,81.88,0.16,32.84,81.88,0.11,K0III,1.039,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300558
0_0_0,524300559,83.97,0.12,39.64,83.97,0.08,NS,1.332,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524300559
0_0_0,524300560,82.06,0.13,42.43,82.06,0.09,K5V,0.726,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524300560
0_0_0,524300561,80.14,0.15,45.23,80.14,0.11,M5V,0.337,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300561
0_0_0,524300562,82.23,0.17,48.03,82.23,0.12,M5V,0.242,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300562
0_0_0,524300563,80.32,0.12,54.82,80.32,0.09,K0III,1.072,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300563
0_0_0,524300564,82.41,0.14,57.62,82.41,0.10,NS,1.370,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300564
0_0_0,524300565,80.50,0.16,60.41,80.50,0.11,K5V,0.745,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524300565
0_0_0,524300566,82.59,0.12,67.21,82.59,0.08,M5V,0.345,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,True,524300566
0_0_0,524300567,80.68,0.13,70.01,80.68,0.10,M5V,0.250,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300567
0_0_0,524300568,82.77,0.15,72.80,82.77,0.11,K0III,1.104,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300568
0_0_0,524300569,80.86,0.17,79.60,80.86,0.12,DA,0.603,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300569
0_0_0,524300570,82.95,0.13,82.39,82.95,0.09,K5V,0.763,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524300570
0_0_0,524300571,81.04,0.14,85.19,81.04,0.10,M5V,0.353,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300571
0_0_0,524300572,83.13,0.17,91.99,83.13,0.11,M5V,0.258,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300572
