ChunkID,Seed,X,Y,Z,R,Theta,Type,Mass,Temperature,Luminosity,ColorR,ColorG,ColorB,Population,Region,Planets,IsMultiple,SystemName
1_0_0,550280119770,166.18,2.60,8.74,166.20,0.90,DA,0.609,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119770
1_0_0,550280119771,164.59,2.51,11.07,164.61,0.87,K5V,0.770,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,2,False,550280119771
1_0_0,550280119772,166.33,2.56,13.40,166.35,0.88,M5V,0.355,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119772
1_0_0,550280119773,164.74,2.57,19.07,164.76,0.89,M5V,0.261,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119773
1_0_0,550280119774,166.48,2.53,21.40,166.50,0.87,M5V,0.287,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119774
1_0_0,550280119775,164.89,2.53,23.73,164.91,0.88,DA,0.625,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119775
1_0_0,550280119776,166.63,2.59,29.39,166.65,0.89,G5V,1.126,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,7,False,550280119776
1_0_0,550280119777,165.04,2.59,31.72,165.06,0.90,M5V,0.244,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119777
1_0_0,550280119778,163.45,2.50,34.05,163.47,0.88,M5V,0.269,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119778
1_0_0,550280119779,165.19,2.55,39.71,165.21,0.88,M5V,0.295,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119779
1_0_0,550280119780,163.60,2.55,42.04,163.62,0.89,DA,0.641,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280119780
1_0_0,550280119781,165.34,2.51,44.37,165.36,0.87,G5V,1.153,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,5,False,550280119781
1_0_0,550280119782,163.75,2.52,46.70,163.77,0.88,M5V,0.252,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119782
1_0_0,550280119783,165.49,2.57,52.37,165.51,0.89,M5V,0.277,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119783
1_0_0,550280119784,163.90,2.48,54.70,163.92,0.87,M5V,0.303,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119784
1_0_0,550280119785,165.64,2.54,57.03,165.66,0.88,DA,0.657,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119785
1_0_0,550280119786,164.05,2.54,62.69,164.07,0.89,F0V,1.652,6500,3.5000,1.000,1.000,0.950,Bulge,Central Molecular Zone,5,False,550280119786
1_0_0,550280119787,165.79,2.59,65.02,165.81,0.90,M5V,0.260,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119787
1_0_0,550280119788,164.20,2.50,67.35,164.22,0.87,M5V,0.285,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119788
1_0_0,550280119789,165.94,2.56,73.01,165.96,0.88,M5V,0.311,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119789
1_0_0,550280119790,164.35,2.56,75.34,164.37,0.89,K0III,1.346,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119790
1_0_0,550280119791,166.09,2.52,77.67,166.11,0.87,NS,1.130,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280119791
1_0_0,550280119792,164.50,2.52,80.00,164.52,0.88,M5V,0.268,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119792
1_0_0,550280119793,166.24,2.58,85.67,166.26,0.89,M5V,0.293,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119793
1_0_0,550280119794,164.64,2.58,87.99,164.67,0.90,M5V,0.319,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119794
1_0_0,550280119795,166.39,2.54,90.32,166.41,0.87,K0III,1.378,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119795
1_0_0,550280119796,164.79,2.54,95.99,164.81,0.88,NS,1.168,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280119796
1_0_0,550280119797,166.54,2.60,98.32,166.56,0.89,K5V,0.644,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,5,False,550280119797
1_0_0,550280119798,164.94,2.60,0.65,164.96,0.90,M5V,0.301,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119798
1_0_0,550280119799,163.35,2.61,6.31,163.37,0.91,M5V,0.327,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119799
1_0_0,550280119800,165.09,2.66,8.64,165.11,0.92,K0III,1.411,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119800
1_0_0,550280119801,163.50,2.57,10.97,163.52,0.90,NS,1.205,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280119801
1_0_0,550280119802,165.24,2.62,16.63,165.26,0.91,K5V,0.662,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,3,True,550280119802
1_0_0,550280119803,163.65,2.63,18.96,163.67,0.92,M5V,0.309,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119803
1_0_0,550280119804,165.39,2.68,21.29,165.41,0.93,M5V,0.335,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119804
1_0_0,550280119805,163.80,2.59,23.62,163.82,0.91,K0III,0.963,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119805
1_0_0,550280119806,165.54,2.65,29.29,165.56,0.92,DA,0.533,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119806
1_0_0,550280119807,163.95,2.65,31.62,163.97,0.93,K5V,0.681,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,6,False,550280119807
1_0_0,550280119808,165.69,2.61,33.95,165.71,0.90,M5V,0.318,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119808
1_0_0,550280119809,164.10,2.61,39.61,164.12,0.91,M5V,0.343,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,True,550280119809
1_0_0,550280119810,165.84,2.67,41.94,165.86,0.92,K0III,0.995,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119810
1_0_0,550280119811,164.25,2.67,44.27,164.27,0.93,DA,0.549,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280119811
1_0_0,550280119812,165.99,2.63,49.93,166.01,0.91,K5V,0.700,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,4,False,550280119812
1_0_0,550280119813,164.40,2.63,52.26,164.42,0.92,M5V,0.326,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119813
1_0_0,550280119814,166.14,2.69,54.59,166.16,0.93,M5V,0.351,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119814
1_0_0,550280119815,164.55,2.60,56.92,164.57,0.90,M5V,0.257,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119815
1_0_0,550280119816,166.29,2.65,62.59,166.31,0.91,DA,0.565,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119816
1_0_0,550280119817,164.70,2.65,64.92,164.72,0.92,G5V,1.027,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,3,False,550280119817
1_0_0,550280119818,166.44,2.71,67.25,166.46,0.93,M5V,0.334,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119818
1_0_0,550280119819,164.85,2.62,72.91,164.87,0.91,M5V,0.359,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119819
1_0_0,550280119820,166.59,2.67,75.24,166.61,0.92,M5V,0.265,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119820
1_0_0,550280119821,164.99,2.68,77.57,165.02,0.93,DA,0.581,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119821
1_0_0,550280119822,163.40,2.58,83.23,163.42,0.91,G5V,1.054,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,7,False,550280119822
1_0_0,550280119823,165.15,2.64,85.56,165.17,0.92,M5V,0.342,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119823
1_0_0,550280119824,163.55,2.64,87.89,163.57,0.93,M5V,0.247,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119824
1_0_0,550280119825,165.30,2.60,90.22,165.32,0.90,M5V,0.273,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119825
1_0_0,550280119826,163.70,2.60,95.89,163.72,0.91,DA,0.597,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119826
1_0_0,550280119827,165.44,2.66,98.22,165.47,0.92,G5V,1.081,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,5,False,550280119827
1_0_0,550280119828,163.85,2.76,0.55,163.87,0.96,M5V,0.350,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119828
1_0_0,550280119829,165.59,2.72,6.21,165.61,0.94,M5V,0.255,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119829
1_0_0,550280119830,164.00,2.72,8.54,164.02,0.95,M5V,0.281,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119830
1_0_0,550280119831,165.74,2.78,10.87,165.76,0.96,K0III,1.227,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,True,550280119831
1_0_0,550280119832,164.15,2.68,16.53,164.17,0.94,NS,1.551,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280119832
1_0_0,550280119833,165.89,2.74,18.86,165.91,0.95,M5V,0.358,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119833
1_0_0,550280119834,164.30,2.74,21.19,164.32,0.96,M5V,0.263,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119834
1_0_0,550280119835,166.04,2.80,23.52,166.06,0.97,M5V,0.289,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119835
1_0_0,550280119836,164.45,2.71,29.19,164.47,0.94,K0III,1.259,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119836
1_0_0,550280119837,166.19,2.76,31.52,166.21,0.95,NS,1.588,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280119837
1_0_0,550280119838,164.60,2.76,33.85,164.62,0.96,K5V,0.574,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,2,False,550280119838
1_0_0,550280119839,166.34,2.72,39.51,166.36,0.94,M5V,0.272,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119839
1_0_0,550280119840,164.75,2.73,41.84,164.77,0.95,M5V,0.297,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119840
1_0_0,550280119841,166.49,2.78,44.17,166.51,0.96,K0III,1.291,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119841
1_0_0,550280119842,164.90,2.69,49.83,164.92,0.93,NS,1.626,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280119842
1_0_0,550280119843,166.64,2.75,52.16,166.66,0.94,K5V,0.593,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,5,False,550280119843
1_0_0,550280119844,165.05,2.75,54.49,165.07,0.95,M5V,0.280,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119844
1_0_0,550280119845,163.45,2.75,56.82,163.48,0.96,M5V,0.305,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119845
1_0_0,550280119846,165.20,2.71,62.49,165.22,0.94,K0III,1.323,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119846
1_0_0,550280119847,163.60,2.71,64.82,163.63,0.95,DA,0.713,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280119847
1_0_0,550280119848,165.35,2.77,67.15,165.37,0.96,K5V,0.612,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,3,False,550280119848
1_0_0,550280119849,163.75,2.68,72.81,163.78,0.94,M5V,0.288,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119849
1_0_0,550280119850,165.50,2.73,75.14,165.52,0.95,M5V,0.313,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119850
1_0_0,550280119851,163.90,2.73,77.47,163.93,0.96,K0III,1.356,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119851
1_0_0,550280119852,165.64,2.79,83.13,165.67,0.97,DA,0.489,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119852
1_0_0,550280119853,164.05,2.70,85.46,164.08,0.94,K5V,0.630,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,6,True,550280119853
1_0_0,550280119854,165.79,2.75,87.79,165.82,0.95,M5V,0.296,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119854
1_0_0,550280119855,164.20,2.76,90.12,164.22,0.96,M5V,0.321,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119855
1_0_0,550280119856,165.94,2.72,95.79,165.97,0.94,M5V,0.347,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119856
1_0_0,550280119857,164.35,2.72,98.12,164.37,0.95,DA,0.505,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119857
1_0_0,550280119858,166.09,2.87,0.45,166.12,0.99,G5V,0.927,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,6,False,550280119858
1_0_0,550280119859,164.50,2.78,6.11,164.52,0.97,M5V,0.304,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119859
1_0_0,550280119860,166.24,2.84,8.44,166.27,0.98,M5V,0.329,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,True,550280119860
1_0_0,550280119861,164.65,2.84,10.77,164.67,0.99,M5V,0.355,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119861
1_0_0,550280119862,166.39,2.89,16.43,166.41,1.00,DA,0.521,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280119862
1_0_0,550280119863,164.80,2.80,18.76,164.82,0.97,G5V,0.954,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,4,False,550280119863
1_0_0,550280119864,166.54,2.86,21.09,166.56,0.98,M5V,0.312,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119864
1_0_0,550280119865,164.95,2.86,23.42,164.97,0.99,M5V,0.338,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119865
1_0_0,550280119866,163.36,2.76,29.09,163.38,0.97,M5V,0.243,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119866
1_0_0,550280119867,165.10,2.82,31.42,165.12,0.98,DA,0.537,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119867
1_0_0,550280119868,163.51,2.82,33.75,163.53,0.99,G5V,0.981,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,7,False,550280119868
1_0_0,550280119869,165.25,2.88,39.41,165.27,1.00,M5V,0.320,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119869
1_0_0,550280119870,163.66,2.79,41.74,163.68,0.97,M5V,0.346,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119870
1_0_0,550280119871,165.40,2.84,44.07,165.42,0.98,M5V,0.251,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119871
1_0_0,550280119872,163.80,2.84,49.73,163.83,0.99,K0III,1.107,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119872
1_0_0,550280119873,165.55,2.81,52.06,165.57,0.97,NS,1.411,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280119873
1_0_0,550280119874,163.95,2.81,54.39,163.98,0.98,M5V,0.328,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119874
1_0_0,550280119875,165.70,2.86,56.72,165.72,0.99,M5V,0.354,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,True,550280119875
1_0_0,550280119876,164.10,2.77,62.39,164.13,0.97,M5V,0.259,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119876
1_0_0,550280119877,165.85,2.83,64.71,165.87,0.98,K0III,1.139,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119877
1_0_0,550280119878,164.25,2.83,67.04,164.28,0.99,NS,1.449,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280119878
1_0_0,550280119879,165.99,2.89,72.71,166.02,1.00,K5V,0.784,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,4,False,550280119879
1_0_0,550280119880,164.40,2.79,75.04,164.43,0.97,M5V,0.242,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119880
1_0_0,550280119881,166.14,2.85,77.37,166.17,0.98,M5V,0.267,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119881
1_0_0,550280119882,164.55,2.85,83.03,164.58,0.99,K0III,1.172,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,True,550280119882
1_0_0,550280119883,166.29,2.81,85.36,166.32,0.97,NS,1.487,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280119883
1_0_0,550280119884,164.70,2.81,87.69,164.73,0.98,K5V,0.803,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,2,False,550280119884
1_0_0,550280119885,166.44,2.87,90.02,166.47,0.99,M5V,0.250,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119885
1_0_0,550280119886,164.85,2.87,95.68,164.88,1.00,M5V,0.275,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119886
1_0_0,550280119887,166.59,2.83,98.01,166.62,0.97,K0III,1.204,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119887
1_0_0,550280119888,168.36,0.05,0.34,168.36,0.02,DA,0.653,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119888
1_0_0,550280119889,166.77,0.08,6.01,166.77,0.03,K5V,0.822,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,5,False,550280119889
1_0_0,550280119890,168.51,0.01,8.34,168.51,0.00,M5V,0.258,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119890
1_0_0,550280119891,166.92,0.04,10.67,166.92,0.01,M5V,0.283,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119891
1_0_0,550280119892,168.66,0.07,16.33,168.66,0.02,K0III,1.236,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119892
1_0_0,550280119893,167.07,0.10,18.66,167.07,0.03,DA,0.669,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119893
1_0_0,550280119894,168.81,0.03,20.99,168.81,0.01,K5V,0.561,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,3,False,550280119894
1_0_0,550280119895,167.21,0.06,26.65,167.21,0.02,M5V,0.266,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119895
1_0_0,550280119896,168.96,0.09,28.98,168.96,0.03,M5V,0.292,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119896
1_0_0,550280119897,167.36,0.02,31.31,167.36,0.01,M5V,0.317,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119897
1_0_0,550280119898,169.11,0.05,33.64,169.11,0.02,DA,0.685,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280119898
1_0_0,550280119899,167.51,0.07,39.31,167.51,0.03,G5V,0.828,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,8,False,550280119899
1_0_0,550280119900,169.26,0.01,41.64,169.26,0.00,M5V,0.274,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119900
1_0_0,550280119901,167.66,0.03,43.97,167.66,0.01,M5V,0.300,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119901
1_0_0,550280119902,169.40,0.06,49.63,169.40,0.02,M5V,0.325,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119902
1_0_0,550280119903,167.81,0.09,51.96,167.81,0.03,DA,0.702,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119903
1_0_0,550280119904,169.55,0.02,54.29,169.55,0.01,G5V,0.855,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,6,True,550280119904
1_0_0,550280119905,167.96,0.05,59.95,167.96,0.02,M5V,0.282,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119905
1_0_0,550280119906,169.70,0.08,62.28,169.70,0.03,M5V,0.308,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119906
1_0_0,550280119907,168.11,0.01,64.61,168.11,0.00,M5V,0.333,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119907
1_0_0,550280119908,169.85,0.04,66.94,169.85,0.01,DA,0.718,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119908
1_0_0,550280119909,168.26,0.07,72.61,168.26,0.02,G5V,0.882,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,4,False,550280119909
1_0_0,550280119910,166.67,0.10,74.94,166.67,0.03,M5V,0.290,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119910
1_0_0,550280119911,168.41,0.03,77.27,168.41,0.01,M5V,0.316,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119911
1_0_0,550280119912,166.82,0.06,82.93,166.82,0.02,M5V,0.341,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119912
1_0_0,550280119913,168.56,0.09,85.26,168.56,0.03,K0III,0.988,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119913
1_0_0,550280119914,166.97,0.02,87.59,166.97,0.01,NS,1.272,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280119914
1_0_0,550280119915,168.71,0.04,93.25,168.71,0.02,M5V,0.298,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119915
1_0_0,550280119916,167.12,0.07,95.58,167.12,0.02,M5V,0.324,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280119916
1_0_0,550280119917,168.86,0.00,97.91,168.86,0.00,M5V,0.349,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119917
1_0_0,550280119918,167.27,0.13,0.24,167.27,0.04,K0III,1.020,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119918
1_0_0,550280119919,169.01,0.16,5.91,169.01,0.05,NS,1.310,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280119919
1_0_0,550280119920,167.42,0.19,8.24,167.42,0.06,K5V,0.715,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,6,False,550280119920
1_0_0,550280119921,169.16,0.12,10.57,169.16,0.04,M5V,0.332,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119921
1_0_0,550280119922,167.57,0.15,16.23,167.57,0.05,M5V,0.357,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119922
1_0_0,550280119923,169.31,0.18,18.56,169.31,0.06,K0III,1.052,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119923
1_0_0,550280119924,167.72,0.11,20.89,167.72,0.04,NS,1.347,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280119924
1_0_0,550280119925,169.46,0.14,26.55,169.46,0.05,K5V,0.733,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,4,False,550280119925
1_0_0,550280119926,167.87,0.16,28.88,167.87,0.06,M5V,0.340,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,True,550280119926
1_0_0,550280119927,169.61,0.19,31.21,169.61,0.07,M5V,0.246,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119927
1_0_0,550280119928,168.01,0.12,33.54,168.02,0.04,K0III,1.085,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280119928
1_0_0,550280119929,169.76,0.15,39.21,169.76,0.05,DA,0.593,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280119929
1_0_0,550280119930,168.16,0.18,41.54,168.16,0.06,K5V,0.752,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,2,False,550280119930
1_0_0,550280119931,169.91,0.11,43.87,169.91,0.04,M5V,0.348,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280119931
1_0_0,550280119932,168.31,0.14,49.53,168.31,0.05,M5V,0.254,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280119932
1_0_0,550280119933,166.72,0.17,51.86,166.72,0.06,K0III,1.117,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,True,550280119933
1_0_0,550280119934,168.46,0.10,54.19,168.46,0.03,DA,0.610,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280119934
1_0_0,550280119935,166.87,0.13,59.85,166.87,0.04,K5V,0.771,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,6,False,550280119935
1_0_0,550280119936,168.61,0.16,62.18,168.61,0.05,M5V,0.356,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280119936
